adress_id,kreis_kreisfreie_stadt,ort,postleitzahl,strasse,hausnummer
25501,Landkreis Alb-Donau-Kreis,Dornstadt,89160,Tomerdinger Straße,17
13338,Landkreis Elbe-Elster,Lichterfeld,3238,Bergheider Straße,4
8722,Kreisfreie Stadt Düsseldorf,Düsseldorf,40233,Höherweg,141-151
10681,Kreis Minden-Lübbecke,Rahden,32369,Eisenbahnstraße,3
23603,Kreis Rhein-Erft-Kreis,Bergheim,50126,Bethlehemer Straße,2 a
8254,Kreis Rhein-Kreis Neuss,Korschenbroich,41352,Bahnhofstraße,3
2614,Kreisfreie Stadt Hof,Hof,95028,Klosterstr.,3
18571,Kreisfreie Stadt Landshut,Landshut,84028,Badstraße,1
4996,Landkreis Bernkastel-Wittlich,Bernkastel-Kues,54470,Cusanusstraße,24 a
8339,Kreis Städteregion Aachen,Aachen,52066,Turpinstr.,1
28530,Landkreis Bernkastel-Wittlich,Wittlich,54516,Schlossstraße,5
27340,Kreis Städteregion Aachen,Aachen,52062,Theaterplatz,1
12141,Landkreis Günzburg,Günzburg,89312,Hofgartenweg,14
21411,Kreisfreie Stadt Berlin,Berlin,10367,Normannenstr.,1
21379,Kreisfreie Stadt Berlin,Berlin,10117,Reinhardtstraße,32
6666,Landkreis Ostallgäu,Marktoberdorf,87616,Joh.-Georg-Fendt Strasse,24
13079,Kreisfreie Stadt Berlin,Berlin,12049,Hermannstraße,1
7234,Kreisfreie Stadt Berlin,Berlin,12059,Sonnenallee,224
8159,Kreis Recklinghausen,Dorsten,46284,Halternerstr.,5
13868,Kreis Recklinghausen,Dorsten,46282,Südwall,23-25
28716,Landkreis Trier-Saarburg,Saarburg,54439,Rudolf-Diesel-Straße,3
11792,Landkreis Bad Kissingen,Bad Brückenau,97769,Sinaustraße,14
27237,Kreisfreie Stadt Duisburg,Duisburg,47051,Friedrich-Albert-Lange- Platz,7
19196,Landkreis Heilbronn,Bad Wimpfen,74206,Carl-Ulrich-Straße,1
19929,Landkreis Verden,Ottersberg,28870,Posthausen,2
22442,Landkreis Main-Taunus-Kreis,Hofheim,65719,Frankfurter Str.,80
5198,Landkreis Trier-Saarburg,Konz,54329,Granastraße,82
11134,Kreisfreie Stadt Trier,Trier,54290,Zuckerbergstraße,31
27343,Kreis Städteregion Aachen,Aachen,52064,Hubertusplatz,13
14890,Kreisfreie Stadt Duisburg,Duisburg,47055,Margaretenstraße,11
26397,Kreis Euskirchen,Mechernich,53894,Monzenbend,8
1149,Landkreis Grafschaft Bentheim,Bad Bentheim,48455,Professor-Prakke-Str.,1
4740,Kreisfreie Stadt Oberhausen,Oberhausen,46045,Schwartzstraße,72
7357,Kreisfreie Stadt Berlin,Berlin,12689,Havemannstraße,4
13154,Kreisfreie Stadt Berlin,Berlin,12359,Möwenweg,42
19301,Landkreis Karlsruhe,Bruchsal,76646,Stegwiesenstraße,8
7198,Kreisfreie Stadt Berlin,Berlin,10787,Burggrafenstraße,6
13053,Kreisfreie Stadt Berlin,Berlin,10825,Grunewaldstraße,57
21503,Kreisfreie Stadt Berlin,Berlin,12043,Treptower Straße,97
21529,Kreisfreie Stadt Berlin,Berlin,12161,Südwestkorso,10
13180,Kreisfreie Stadt Berlin,Berlin,12679,Marzahner Promenade,8
21527,Kreisfreie Stadt Berlin,Berlin,12159,Bahnhofstraße,4
21228,Landkreis Schweinfurt,Lülsfled,97511,Schallfelder Str.,11
16478,Landkreis Waldeck-Frankenberg,Korbach,34497,Flechtdorfer Straße,3
16473,Landkreis Waldeck-Frankenberg,Bad Arolsen,34454,Schlesienstr.,23
22970,Landkreis Diepholz,Lemförde,49448,Burgstraße,7
24421,Landkreis Unstrut-Hainich-Kreis,Mühlhausen,99974,Windeberger Landstr.,73
16447,Landkreis Schwalm-Eder-Kreis,Fritzlar,34560,Am Grauen Turm,0
5208,Landkreis Trier-Saarburg,Saarburg,54439,Brückenstraße,1
22617,Landkreis Waldeck-Frankenberg,Bad Wildungen,34537,Breiter Hagen,18
5050,Landkreis Eifelkreis Bitburg-Prüm,Arzfeld,54687,Luxemburgerstr.,6
17434,Kreis Borken,Gescher,48712,Armlandstr.,3
23108,Landkreis Göttingen,Osterode am Harz,37520,Eisensteinstr.,1
18084,Landkreis Waldshut,Waldshut-Tiengen,79761,Lise-Meitner-Ring,0
16061,Landkreis Fulda,Burghaun,36151,Schloßstraße,15
16347,Landkreis Marburg-Biedenkopf,Ebsdorfergrund,35085,Dreihäuser Straße,12
10313,Landkreis Meißen,Riesa,1587,Alter Pfarrweg,1
424,Landkreis Marburg-Biedenkopf,Amöneburg,35287,Am Markt,1
16052,Landkreis Fulda,Fulda,36043,Kohlhäuser Straße,49
414,Landkreis Marburg-Biedenkopf,Fronhausen,35112,Bahnhofstraße,44
25965,Landkreis Karlsruhe,Bruchsal,76646,Schnabel-Henning-Str.,1 a
22466,Landkreis Marburg-Biedenkopf,Weimar,35096,Alte Bahnhofstraße,31
9083,Landkreis Harz,Halberstadt,38820,Quedlinburgerstr,101
26895,Landkreis Vechta,Neuenkirchen-Vörden,49434,Lindenstraße,1
8381,Kreis Städteregion Aachen,Monschau,52156,Am Handwerkerzentrum,1
9744,Landkreis Nordhausen,Nordhausen,99734,Rautenstraße,9
3010,Kreis Düren,Nörvenich,52388,Bahnhofstr.,25
12566,Landkreis Ostallgäu,Buchloe,86807,Bahnhofstraße,13
16191,Landkreis Kassel,Helsa-Wickenrode,34298,Berliner Str.,502
5583,Kreisfreie Stadt Schweinfurt,Schweinfurt,97421,Bodelschwinghstraße,1
26614,Kreis Lippe,Detmold,32760,Bad Meinberger Straße,1
20723,Landkreis Landshut,Vilsbiburg,84137,Kolpingplatz,1 a
16431,Landkreis Rheingau-Taunus-Kreis,Hohenstein,65329,Schwalbacher Str.,1a
18053,Landkreis Tübingen,Mössingen,72116,Breitstr.,11
23063,Landkreis Göttingen,Hann. Münden,34346,Schloßplatz,0
8597,Kreis Wesel,Xanten,46509,Rheinberger Straße,0
22557,Landkreis Rheingau-Taunus-Kreis,Taunusstein,65232,Altensteiner Str.,1
1836,Landkreis Rems-Murr-Kreis,Anspach,71546,Backnanger Str.,1-9
8298,Kreis Rhein-Sieg-Kreis,Hennef,53773,Bodenstraße,0
5121,Landkreis Neuwied,Puderbach,56305,Reichensteiner Weg,4
10141,Kreisfreie Stadt Dortmund,Dortmund,44309,Adi-Preißler-Allee,0
19970,Kreis Borken,Velen,46342,Ramsdorfer Straße,19
1201,Landkreis Heidekreis,Soltau,29614,Rahrsberg,7
26963,Kreis Borken,Heiden,46359,Borkener Straße,4
1144,Landkreis Göttingen,Osterode am Harz,37520,Schwimmbadstraße,1
26253,Kreis Borken,Rhede,46414,Gildekamp,4
16438,Landkreis Rheingau-Taunus-Kreis,Lorch,65391,Markt,5
16249,Landkreis Limburg-Weilburg,Villmar,65606,König-Konrad-Straße,0
17183,Landkreis Osnabrück,Ostercappeln,49179,Bremerstr.,0
14112,Kreis Städteregion Aachen,Würselen,52146,Rathausstr.,0
3251,Kreis Kleve,Kalkar,47546,Grabenstraße,78
14864,Kreisfreie Stadt Dortmund,Dortmund,44309,Holzwickederstr.,3
27226,Kreisfreie Stadt Dortmund,Dortmund,44328,Gleiwitzstraße,277
27180,Kreisfreie Stadt Dortmund,Dortmund,44147,Sunderweg,0
7295,Kreisfreie Stadt Berlin,Berlin,12351,Johannisthaler Chaussee,300
21006,Landkreis Ostallgäu,Buchloe,86807,Münchener Straße,22b
21403,Kreisfreie Stadt Berlin,Berlin,10318,Stolzenfelsstraße,1
21508,Kreisfreie Stadt Berlin,Berlin,12053,Werbellinstraße,79
7331,Kreisfreie Stadt Berlin,Berlin,12623,Kastanienallee,1
7406,Kreisfreie Stadt Berlin,Berlin,13581,Brunsbütteler Damm,4
13165,Kreisfreie Stadt Berlin,Berlin,12619,Teterower Ring,43
13040,Kreisfreie Stadt Berlin,Berlin,10777,Motzstraße,43
7417,Kreisfreie Stadt Berlin,Berlin,13597,Am Juliusturm,106
13084,Kreisfreie Stadt Berlin,Berlin,12055,Saalestraße,0
17294,Landkreis Region Hannover,Hannover,30521,Hermesallee Parkplatz Nord,0
2240,Stadtkreis Heidelberg,Heidelberg,69117,Untere Neckarstraße,2
2663,Kreisfreie Stadt Landshut,Landshut,84028,Am Alten Viehmarkt,5
15212,Kreis Ostholstein,Timmendorfer Strand,23669,Strandallee,84
26322,Kreis Coesfeld,Ascheberg,59387,Himmelstr.,7
27414,Kreis Steinfurt,Altenberge,48341,Krüselstraße,8
413,Landkreis Marburg-Biedenkopf,Lohra,35102,Heinrich-Naumann-Weg,2
17437,Kreis Borken,Legden,48739,Schulstr.,6-20
19840,Landkreis Bergstraße,Bensheim,64625,Kirchbergstr.,17
14887,Kreisfreie Stadt Dortmund,Dortmund,44388,Werner Straße,10
14880,Kreisfreie Stadt Dortmund,Dortmund,44379,Kesselborn,52
10149,Kreisfreie Stadt Dortmund,Dortmund,44369,Rahmer Straße,15
10154,Kreisfreie Stadt Dortmund,Dortmund,44388,Rhader Weg,6
22318,Landkreis Hochtaunuskreis,Bad Homburg,61348,Urseler Straße,44-46
14748,Kreisfreie Stadt Bottrop,Bottrop,46238,Ostring,105
25599,Landkreis Bodenseekreis,Überlingen,88662,Wiestorstr.,25
8207,Kreis Rhein-Erft-Kreis,Wesseling,50389,Alfons-Müller-Platz,1
5154,Landkreis Rhein-Lahn-Kreis,Nassau,56377,Amtsstraße,3
5584,Kreisfreie Stadt Schweinfurt,Schweinfurt,97421,Gabelsbergerstraße,15
27248,Kreisfreie Stadt Duisburg,Duisburg,47259,Zur Sandmühle,2
16340,Landkreis Marburg-Biedenkopf,Marburg,35039,Frauenbergstraße,20
28651,Landkreis Rhein-Hunsrück-Kreis,Boppard,56154,Karmeliterstraße,2
11360,Landkreis Rhein-Hunsrück-Kreis,Kastellaun,56288,Kirchstraße,1
10122,Kreisfreie Stadt Dortmund,Dortmund,44263,Hörder-Bach-Allee,0
27194,Kreisfreie Stadt Dortmund,Dortmund,44225,Am Rombergpark,50
10091,Kreisfreie Stadt Dortmund,Dortmund,44147,Schützenstr.,0
387,Landkreis Main-Taunus-Kreis,Eschborn,65760,Graf-Zeppelin-Straße,2-10
22335,Landkreis Hochtaunuskreis,Königstein im Taunus,61462,Burgweg,0
8985,Kreisfreie Stadt Leipzig,Leipzig,4109,Brühl,1
19573,Landkreis Ostalbkreis,Schwäbisch Gmünd,73525,Bahnhofsplatz,2
11761,Landkreis Augsburg,Augsburg,86356,Nürnberger Straße,2
19579,Landkreis Ostalbkreis,Schwäbisch Gmünd,73529,Güglingstraße,66
4253,Landkreis Ostalbkreis,Schwäbisch Gmünd,73525,Honiggasse,21
10270,Landkreis Leipzig,Leipzig,4249,Zur Weißen Mark,1
28565,Landkreis Eifelkreis Bitburg-Prüm,Bitburg,54634,Römermauer,3
22666,Kreisfreie Stadt Rostock,Rostock,18069,Schweriner Straße,64
5106,Landkreis Mayen-Koblenz,Saffig,56648,Rauschermühle,1
28438,Kreisfreie Stadt Trier,Trier,54290,Fabrikstraße,0
22949,Landkreis Cuxhaven,Cuxhaven,27478,Rohdestraße,0
11760,Landkreis Augsburg,Neusäß,86356,Hauptstraße,28
11959,Landkreis Ebersberg,Grafing,85567,Leonhardstr.,5A
24293,Kreisfreie Stadt Jena,Jena,7743,Knebelstraße,10
219,Landkreis Hochtaunuskreis,Bad Homburg,61348,Rathausplatz,1
12159,Landkreis Haßberge,Oberaurach,97514,Pfarrer-Baumann-Straße,0
27092,Kreisfreie Stadt Bottrop,Bottrop,46238,Vienkenstr.,3
230,Landkreis Hochtaunuskreis,Oberursel,61440,Krebsmühle,1
15793,Landkreis Meißen,Riesa,1587,Am Sportzentrum,5
13881,Kreis Rhein-Erft-Kreis,Kerpen,50171,Marienstr.,3
21048,Landkreis Passau,Aldersbach,94501,Klosterplatz,1
3538,Landkreis Breisgau-Hochschwarzwald,Müllheim,79379,Wilhelmstr.,14
8687,Kreis Mettmann,Heiligenhaus,42579,Basildonplatz,0
9295,Kreis Nordfriesland,Sylt OT Rantum,25980,Hörnumer Straße,80
8558,Kreis Warendorf,Warendorf,48231,Waldenburger Str.,2
20436,Landkreis Ebersberg,Aßling,85617,Glonner Str.,2
9301,Kreis Nordfriesland,Hörnum,25997,Am Wasser,0
23694,Kreis Rhein-Sieg-Kreis,Meckenheim,53340,Kalkofenstraße,2
8305,Kreis Rhein-Sieg-Kreis,Swisttal,53913,Rathausstraße,115
20617,Landkreis Günzburg,Thannhausen,86470,Eduart-Zimmermann-Straße,3
10915,Kreisfreie Stadt Köln,Köln,51105,Konstantin-Wille-Straße,1
12818,Landkreis Straubing-Bogen,Hunderdorf,94336,Bahnhofstraße,26
27364,Kreis Städteregion Aachen,Aachen,52078,Arensgasse,5
22322,Landkreis Hochtaunuskreis,Bad Homburg,61352,Seedammweg,7
13876,Kreis Rhein-Erft-Kreis,Bergheim,50126,Willy-Brandt-Platz,1
11139,Kreisfreie Stadt Trier,Trier,54294,Eurener Straße,15
18549,Kreisfreie Stadt Ingolstadt,Ingolstadt,85055,Otto-Hahn-Straße,1
14867,Kreisfreie Stadt Dortmund,Dortmund,44319,Flughafenring,2
16242,Landkreis Limburg-Weilburg,Hadamar,65589,Untermarkt,11a
22379,Landkreis Limburg-Weilburg,Runkel,65594,Im Langgarten,44-46
24006,Kreis Ostholstein,Scharbeutz,23683,Fischerstieg Ecke Badeweg,0
15215,Kreis Ostholstein,Scharbeutz,23683,Seestraße,11z
24003,Kreis Ostholstein,Timmendorfer Strand,23669,Höppnerweg,10
13296,Kreisfreie Stadt Cottbus,Cottbus,3050,Erich-Kästner-Platz,1
3988,Landkreis Konstanz,Konstanz,78465,Mainau Parkplatz,0
20722,Landkreis Landshut,Vilsbiburg,84137,Färberanger,0
218,Landkreis Hochtaunuskreis,Bad Homburg,61348,Schwedenpfad,4
11131,Kreisfreie Stadt Trier,Trier,54290,Am Augustinerhof,0
27228,Kreisfreie Stadt Dortmund,Dortmund,44357,Westerfilder Straße,73-75
27227,Kreisfreie Stadt Dortmund,Dortmund,44339,Evinger Straße,189
14874,Kreisfreie Stadt Dortmund,Dortmund,44359,Am Amtshaus,8
10134,Kreisfreie Stadt Dortmund,Dortmund,44287,Marsbruchstraße,27
14886,Kreisfreie Stadt Dortmund,Dortmund,44388,Volksgartenstraße,19
13857,Kreis Recklinghausen,Oer-Erkenschwick,45739,Rathausplatz,1
23652,Kreis Rheinisch-Bergischer Kreis,Rösrath,51503,Hauptstraße,142
393,Landkreis Main-Taunus-Kreis,Hattersheim am Main,65795,Rathausstraße,3
17150,Landkreis Northeim,Einbeck,37574,Möncheplatz,0
3023,Kreis Ennepe-Ruhr-Kreis,Hattingen,45525,Roonstraße,11
2628,Kreisfreie Stadt Ingolstadt,Ingolstadt,85049,Donaustraße,10
27721,Kreisfreie Stadt Köln,Köln,50676,Lungengasse,40
18533,Kreisfreie Stadt Ingolstadt,Ingolstadt,85049,Mauthstraße,13
27357,Kreis Städteregion Aachen,Aachen,52074,Schurzelter Straße,535
217,Landkreis Hochtaunuskreis,Bad Homburg,61348,Bahnhofsplatz,4
28655,Landkreis Rhein-Hunsrück-Kreis,Kisselbach,56291,Hauptstraße,13 a
17506,Kreis Ennepe-Ruhr-Kreis,Hattingen,45525,Roonstrasse,0
6711,Landkreis Passau,Vilshofen an der Donau,94474,Bahnhofstraße,4
14398,Landkreis Rhein-Hunsrück-Kreis,Kisselbach,56291,Gartenstraße,19 a
8113,Kreis Recklinghausen,Recklinghausen,45661,Bochumer Straße,2
23716,Kreis Rhein-Sieg-Kreis,Niederkassel,53859,Hauptstraße,0
27170,Kreisfreie Stadt Dortmund,Dortmund,44143,Hannöversche Straße,22
4631,Kreisfreie Stadt Köln,Köln,50859,Aachener Straße,1420
22385,Landkreis Limburg-Weilburg,Selters,65618,Am Schwimmbad,1b
24493,Landkreis Rems-Murr-Kreis,Waiblingen,71332,Bahnhof,1
22988,Landkreis Emsland,Meppen,49716,Ordniederung,1
24267,Kreisfreie Stadt Erfurt,Erfurt,99084,Domplatz,37
11747,Landkreis Aschaffenburg,Stockstadt,63811,Bahnhofstraße,1
23045,Landkreis Goslar,Goslar,38640,Rosentor Str.,24
26376,Kreis Ennepe-Ruhr-Kreis,Wetter,58300,Bahnhofstraße,102
15792,Landkreis Meißen,Riesa,1587,Bahnhofstr.,42
4741,Kreisfreie Stadt Oberhausen,Oberhausen,46045,Paul-Reusch-Straße,6
22321,Landkreis Hochtaunuskreis,Bad Homburg,61352,Horexstraße,28
8318,Kreis Siegen-Wittgenstein,Bad Berleburg,57319,Ludwigsburgstraße,1
11388,Landkreis Trier-Saarburg,Wincheringen,54457,Heesterter Straße,12
13987,Kreis Rhein-Sieg-Kreis,Alfter,53347,Am Rathaus,7
17200,Landkreis Osnabrück,Bramsche,49565,Maschstr.,9
25230,Kreisfreie Stadt Memmingen,Memmingen,87700,Dr.-Karl-Lenz-Straße,25
3030,Kreis Ennepe-Ruhr-Kreis,Ennepetal,58256,Wilhelmshöher Straße,12
14387,Kreisfreie Stadt Köln,Köln,50733,Neusser Str.,242
9630,Kreisfreie Stadt Erfurt,Erfurt,99084,Willy-Brandt-Platz,12
1879,Landkreis Reutlingen,Reutlingen,72764,Lederstraße,94
15650,Landkreis Wartburgkreis,Eisenach,99817,Bahnhofstr.,36
24408,Landkreis Schmalkalden-Meiningen,Meiningen,98617,Rohrer Stirn,0
17213,Landkreis Osnabrück,Voltlage,49599,Hauptstraße,21
8014,Kreis Oberbergischer Kreis,Radevormwald,42477,Hohenfuhrstraße,13
18086,Landkreis Waldshut,Waldshut-Tiengen,79761,Porschestraße,1
27302,Kreis Rhein-Sieg-Kreis,Much,53804,Fritz-Wilhelm-Straße,1
20373,Landkreis Deggendorf,Deggendorf,94469,Ulrichsberger Straße,17
28722,Landkreis Vulkaneifel,Daun,54550,Wirichplatz,18 A
5044,Landkreis Eifelkreis Bitburg-Prüm,Speicher,54662,Kapellenstraße,64
27291,Kreis Rhein-Sieg-Kreis,Königswinter,53639,Dollendorfer Straße,4
27724,Kreisfreie Stadt Köln,Köln,50679,Picassoplatz,1
17324,Landkreis Region Hannover,Langenhagen,30853,Konrad-Adenauer-Straße,10
25966,Landkreis Karlsruhe,Bruchsal,76646,Pfeilerstraße,7
28051,Kreisfreie Stadt Düsseldorf,Düsseldorf,40474,Niederrheinstraße,84
23058,Landkreis Goslar,Seesen,38723,Am Markt,2
27565,Kreis Wesel,Wesel,46485,Friedenstraße,12 a
16164,Landkreis Hochtaunuskreis,Bad Homburg,61348,Schöne Aussicht,10
8430,Kreis Steinfurt,Westerkappeln,49492,Kirchstraße,10
16059,Landkreis Fulda,Gersfeld,36129,Hans-Gutmann-Straße,5
814,Kreisfreie Stadt Oldenburg (Oldb),Oldenburg,26122,Donnerschweer Str.,22-26
6659,Landkreis Ostallgäu,Buchloe,86807,Kerschensteinerstraße,992
8536,Kreis Viersen,Willich,47877,Brauereistraße,7
10314,Landkreis Meißen,Riesa,1587,Hauptstr.,74-78
14268,Kreis Viersen,Wliich,47877,Rothweg,2
8201,Kreis Rhein-Erft-Kreis,Erftstadt,50374,Holzdamm,10
16058,Landkreis Fulda,Eichenzell,36124,Turmstraße,10
27299,Kreis Rhein-Sieg-Kreis,Hennef,53773,Bonner Str.,20E
9762,Landkreis Saale-Holzland-Kreis,Seitenroda,7768,Dorfstraße,105
24290,Kreisfreie Stadt Jena,Jena,7743,Keßlerstraße,28
15666,Kreisfreie Stadt Leipzig,Leipzig,4356,Seehausener Allee,1
19574,Landkreis Ostalbkreis,Schwäbisch Gmünd,73525,Neppenbergstraße,7
19577,Landkreis Ostalbkreis,Schwäbisch Gmünd,73527,Deinbacher Straße,0
8997,Kreisfreie Stadt Leipzig,Leipzig,4179,Ludwig Hupfeld Straße,3
27803,Kreisfreie Stadt Leipzig,Leipzig,4356,Messe Allee,1
3357,Landkreis Alb-Donau-Kreis,Blaubeuren,89143,Dorfstrasse,56
25519,Landkreis Biberach,Biberach,88400,Zeppelinring,40
23749,Kreisfreie Stadt Halle (Saale),Halle,6132,Merseburger Straße,365
26207,Landkreis Ostalbkreis,Schwäbisch Gmünd,73525,Rektor-Klaus-Straße,9
27771,Kreisfreie Stadt Leipzig,Leipzig,4129,Essener Straße,27
11786,Landkreis Augsburg,Stadtbergen,89343,Benzstraße,7
28461,Landkreis Ahrweiler,Sinzig,53489,Kirchplatz,5
27091,Kreisfreie Stadt Bottrop,Bottrop,46238,Prosper Str.,440
6182,Landkreis Günzburg,Jettingen Scheppach,89343,Robert-Bosch-Straße,10
6592,Landkreis Neu-Ulm,Illertissen,89257,Unterrother Straße,1
6742,Landkreis Regen,Patersdorf,94265,Martinsplatz,8
13937,Kreis Rheinisch-Bergischer Kreis,Kürten,51515,Odenthaler Straße,12
11855,Landkreis Cham,Cham,93413,Quadfeldmühle,0
17016,Landkreis Harburg,Buchholz,21244,Nordring,2
3943,Landkreis Karlsruhe,Bruchsal,76646,John-Bopp-Straße,26
2943,Kreis Borken,Reken,48734,Kirchstraße,12
23315,Landkreis Osnabrück,Dissen a.T.W.,49201,Bahnhofstraße,59
17103,Landkreis Leer,Leer,26789,Bergmannstr.,37
23513,Kreis Oberbergischer Kreis,Wipperfürth,51688,Bahnstr.,25
17015,Landkreis Harburg,Buchholz,21244,Breite Str.,27
983,Landkreis Cloppenburg,Emstek,49685,Europa-Allee,2
12274,Landkreis Lindau (Bodensee),Lindau (B),88131,Auenstr.,12
6327,Landkreis Lindau (Bodensee),Lindau (B),88131,Peter-Dornier-Str.,2
6329,Landkreis Lindau (Bodensee),Wasserburg,88142,Lindenplatz,1
23505,Kreis Minden-Lübbecke,Hüllhorst,32609,Schnathorster Straße,209
6686,Landkreis Passau,Pocking,94060,Bahnhofstraße,6a
1404,Landkreis Osnabrück,Bersenbrück,49593,Lindenstr.,2
17210,Landkreis Osnabrück,Neuenkirchen,49586,Alte Poststr.,5-7
5741,Landkreis Augsburg,Meitingen,86405,Raiffeisenstraße,21
1635,Landkreis Rotenburg (Wümme),Zeven,27404,Bahnhofstraße,67
25937,Landkreis Karlsruhe,Sulzfeld,75056,Bahnhofstraße,0
19259,Landkreis Karlsruhe,Sulzfeld,75056,Rathausplatz,1
3042,Kreis Ennepe-Ruhr-Kreis,Breckerfeld,58333,Frankfurter Straße,38
504,Landkreis Rheingau-Taunus-Kreis,Schlangenbad,65388,Rheingauer Str.,21
10536,Kreis Städteregion Aachen,Aachen,52068,Europaplatz,10
19302,Landkreis Karlsruhe,Bruchsal,76646,Rathausstraße,1
3226,Kreis Höxter,Brakel,33034,Wolfskuhle,7
18075,Landkreis Tuttlingen,Trossingen,78647,Ernst-Haller-Str.,1
18929,Landkreis Breisgau-Hochschwarzwald,Staufen,79219,Münstertäler Str.,4
17514,Kreis Ennepe-Ruhr-Kreis,Herdecke,58313,Im Schiffwinkel,43
20274,Landkreis Augsburg,Schwabmünchen,86830,Gennachweg,15
15955,Kreis Siegen-Wittgenstein,Erndtebrück,57339,Talstraße,27
6090,Landkreis Freyung-Grafenau,Röhrnbach,94133,Rathausstraße,0
22200,Landkreis Fulda,Künzell,36093,Unterer Ortesweg,19
8572,Kreis Warendorf,Beckum,59269,Sternstr.,22
21299,Landkreis Unterallgäu,Ottobeuren,87724,Marktplatz,6
14236,Kreis Unna,Selm,59379,Botzlarstraße,2
15187,Kreis Nordfriesland,Leck,25917,Marktstraße,7
15180,Kreis Nordfriesland,Niebüll,25899,Ostring,5
9259,Kreis Nordfriesland,Bredstedt,25821,Markt,19
9284,Kreis Nordfriesland,Niebüll,25899,Böhmestraße,19
26364,Kreis Düren,Inden,52459,Indemann,0
27632,Kreis Mettmann,Ratingen,40878,Sandstraße,36
10763,Kreisfreie Stadt Essen,Essen,45128,Kruppstraße,5
677,Landkreis Mecklenburgische Seenplatte,Neustrelitz,17235,Am Kiefernwald,1
23520,Kreis Oberbergischer Kreis,Lindlar,51789,Borromäusstraße,1
27999,Landkreis Vogtlandkreis,Reichenbach im Vogtland,8468,Marienstraße,16
28000,Landkreis Vogtlandkreis,Reichenbach im Vogtland,8468,Roßplatz,13
23325,Landkreis Osnabrück,Merzen,49586,Hauptstraße,31
14189,Kreis Steinfurt,Ibbenbüren,49477,Münsterstr.,80
13938,Kreis Rhein-Kreis Neuss,Meerbusch,40667,Dr.-Franz-Schütz-Platz,0
22315,Landkreis Hochtaunuskreis,Neu-Anspach,61267,Bahnhofstr.,26-28
5069,Landkreis Kaiserslautern,Otterbach,67731,Lauterstrasse,44
11393,Landkreis Vulkaneifel,Uersfeld,56767,Lindenstraße,1
28152,Kreisfreie Stadt Hamm,Hamm,59065,Platz der Deutschen Einheit,1
20401,Landkreis Donau-Ries,Donauwörth,86609,Adolph-Kolping-Straße,32
23274,Landkreis Northeim,Northeim,37154,Scharnhorstplatz,1
15715,Landkreis Erzgebirgskreis,Stollberg,9366,Auer Str.,3
10857,Kreisfreie Stadt Köln,Köln,50668,Johannisstraße,76-80
27495,Kreis Unna,Werne,59368,Steinstraße,49
14232,Kreis Unna,Werne,59368,Konrad-Adenauer-Platz,1 A
18885,Landkreis Bodenseekreis,Friedrichshafen,88045,Albrechtstr.,77
27659,Kreis Minden-Lübbecke,Lübbecke,32312,Am Dornbusch,2
1858,Landkreis Reutlingen,Münsingen,72525,Dottinger Straße,51
25579,Landkreis Bodenseekreis,Friedrichshafen,88045,Bahnhofplatz,2
1334,Landkreis Northeim,Northeim,37154,Medenheimer Straße,13
13748,Kreis Oberbergischer Kreis,Lindlar,51789,Kölner Straße,13
2923,Kreis Borken,Ahaus,48683,Hoher Weg,2
17423,Kreis Borken,Ahaus,48683,Frauenstraße,999
26475,Kreis Heinsberg,Übach-Palenberg,52531,Rathausplatz,4
8779,Kreisfreie Stadt Düsseldorf,Düsseldorf,40599,Kiepe Platz,1
1134,Landkreis Göttingen,Bovenden,37120,Göttinger Straße,25
4621,Kreisfreie Stadt Köln,Köln,50823,Parkgürtel,24
15872,Landkreis Vogtlandkreis,Plauen,8523,Klostermarkt,3
27333,Kreis Soest,Möhnesee,59519,Hauptstraße,19
3473,Landkreis Bodenseekreis,Friedrichshafen/Ailingen,88048,Hauptstr.,2
22758,Landkreis Vorpommern-Greifswald,Greifswald,17489,Pappelallee,3-6
3469,Landkreis Bodenseekreis,Friedrichshafen,88046,Eckenerstr.,27
28013,Landkreis Zwickau,Zwickau,8056,Moritzstraße,0
3902,Landkreis Karlsruhe,Zaisenhausen,75059,Hauptstraße,97
5203,Landkreis Trier-Saarburg,Hermeskeil,54411,Neuer Markt,2
17484,Kreis Düren,Nideggen,52385,Zülpicher Straße,0
26727,Kreisfreie Stadt Hamburg,Hamburg,22767,Große Bergstraße,164
5642,Landkreis Altötting,Burghausen,84489,Marktler Straße,0
28839,Kreisfreie Stadt Chemnitz,Chemnitz,9111,Moritzstr.,20
28850,Kreisfreie Stadt Chemnitz,Chemnitz,9116,Neefestr.,88
27563,Kreis Wesel,Wesel,46483,Fluthgrafstr,0
23007,Landkreis Emsland,Freren,49832,Am Markt,1
10888,Kreisfreie Stadt Köln,Köln,50859,Ottostraße,7
5924,Landkreis Donau-Ries,Donauwörth,86609,Gartenstraße,15
9312,Kreis Ostholstein,Eutin,23701,Holstenstraße,6
10401,Landkreis Vogtlandkreis,Auerbach,8209,Werkstraße,7
4058,Landkreis Ludwigsburg,Ludwigsburg,71638,Mathildenstraße,27/1
7649,Landkreis Ostprignitz-Ruppin,Neuruppin,16816,An der Seepromenade,11-12
10542,Kreisfreie Stadt Düsseldorf,Düsseldorf,40215,Adersstr.,44
10737,Kreisfreie Stadt Düsseldorf,Düsseldorf,40589,Henkelstr.,205
